,id,title,original_language,popularity,vote_average,vote_count
506,579245,Hors Normes,fr,12.154,7.844,860
507,59440,Warrior,en,39.523,7.845,4310
508,712454,Le Sommet des dieux,fr,10.158,7.843,318
509,391,Per un pugno di dollari,it,23.731,7.843,3929
510,585,"Monsters, Inc.",en,135.625,7.842,17682
511,508943,Luca,en,98.373,7.842,7934
512,398924,Un sac de billes,fr,9.656,7.841,810
513,115,The Big Lebowski,en,39.13,7.84,10708
514,293299,Feast,en,9.107,7.839,823
515,32480,Il marchese del Grillo,it,8.677,7.844,439
516,11830,タンポポ,ja,11.648,7.839,316
517,3078,It Happened One Night,en,12.118,7.837,1150
518,9479,The Nightmare Before Christmas,en,62.982,7.838,8991
519,6075,Carlito's Way,en,21.854,7.8,2962
520,968,Dog Day Afternoon,en,18.953,7.8,2785
521,593,Солярис,ru,16.921,7.837,1485
522,1394,Ностальгия,ru,19.774,7.8,480
523,596,The Grapes of Wrath,en,14.875,7.835,905
524,826,The Bridge on the River Kwai,en,21.542,7.834,1950
525,650031,Skyggen i mit øje,da,14.519,7.831,445
526,200727,"Love, Rosie",en,29.289,7.833,6019
527,152742,La migliore offerta,it,17.0,7.834,2721
528,2440,공동경비구역 JSA,ko,12.317,7.8,642
529,1675,La Nuit américaine,fr,14.634,7.8,564
530,666277,Past Lives,en,114.277,7.829,969
531,185789,Mulholland Dr.,en,5.314,7.829,452
532,83564,La luna,en,9.671,7.829,762
533,934,Du rififi chez les hommes,fr,8.702,7.8,513
534,301,Rio Bravo,en,23.633,7.829,1064
535,582927,Ya no estoy aquí,es,21.433,7.824,452
536,573164,Un rescate de huevitos,es,23.619,7.824,394
537,31011,Mr. Nobody,en,32.544,7.824,5641
538,12,Finding Nemo,en,99.594,7.824,18507
539,445030,ノーゲーム・ノーライフ ゼロ,ja,18.706,7.823,361
540,56231,La classe operaia va in paradiso,it,7.412,7.823,319
541,11656,Jungfrukällan,sv,10.233,7.822,566
542,10191,How to Train Your Dragon,en,85.952,7.822,12443
543,31056,Krótki film o miłości,pl,10.588,7.8,332
544,805,Rosemary's Baby,en,24.553,7.82,3680
545,80,Before Sunset,en,24.998,7.821,3190
546,71157,Polisse,fr,16.276,7.82,1146
547,10774,Network,en,21.316,7.821,1587
548,1018,Mulholland Drive,en,47.509,7.82,5864
549,263115,Logan,en,93.265,7.819,18471
550,22683,Gifted Hands: The Ben Carson Story,en,28.259,7.808,596
551,16859,魔女の宅急便,ja,50.007,7.819,3793
552,33320,千年女優,ja,14.093,7.8,758
553,23160,Werckmeister harmóniák,hu,11.474,7.8,300
554,10775,無間道,cn,26.794,7.817,1520
555,2062,Ratatouille,en,106.067,7.818,16231
556,314365,Spotlight,en,20.854,7.816,7923
557,585511,Luck,en,108.878,7.814,1573
558,5511,Le Samouraï,fr,14.251,7.813,950
559,674,Harry Potter eta Suaren Kopa,en,153.876,7.813,19867
560,47931,Tropa de Elite 2,pt,24.806,7.812,1761
561,136,Freaks,en,17.233,7.813,1108
562,901563,Close,fr,35.671,7.813,603
563,359156,Non essere cattivo,it,6.133,7.81,934
564,677638,We Bare Bears: The Movie,en,37.489,7.8,790
565,335578,Under sandet,da,11.449,7.809,1326
566,11953,影武者,ja,19.927,7.809,601
567,887,The Best Years of Our Lives,en,17.069,7.808,599
568,107,Snatch,en,41.739,7.808,8587
569,5915,Into the Wild,en,26.373,7.807,9221
570,348892,बजरंगी भाईजान,hi,12.965,7.806,449
571,1280,빈집,ko,18.707,7.806,1074
572,393559,Ma vie de courgette,fr,11.028,7.805,1270
573,367412,Whiplash,en,8.856,7.803,328
574,762,Monty Python and the Holy Grail,en,20.639,7.803,5462
575,938008,더 킬러: 죽어도 되는 아이,ko,45.406,7.8,321
576,545611,Everything Everywhere All at Once,en,83.946,7.801,5819
577,29458,I cento passi,it,7.615,7.8,621
578,25606,Fantozzi,it,7.138,7.802,800
579,882569,Guy Ritchie's The Covenant,en,100.159,7.798,2105
580,52345,Lisbela e o Prisioneiro,pt,1.083,7.801,366
581,142,Brokeback Mountain,en,36.661,7.801,6603
582,4977,パプリカ,ja,53.119,7.8,2226
583,554590,Tod@s Caen,es,12.364,7.799,472
584,49797,악마를 보았다,ko,34.11,7.8,2365
585,22,Pirates of the Caribbean: The Curse of the Black Pearl,en,139.28,7.8,19756
586,419478,Midnight Sun,en,20.029,7.796,3289
587,11049,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,en,16.95,7.8,380
588,113833,The Normal Heart,en,17.902,7.798,838
589,10193,Toy Story 3,en,89.615,7.795,14105
590,262,The King of Comedy,en,23.218,7.794,2132
591,10315,Fantastic Mr. Fox,en,48.832,7.793,5086
592,438631,Dune,en,1231.499,7.789,10405
593,22843,ヱヴァンゲリヲン新劇場版：破,ja,33.189,7.8,799
594,502,Fail Safe,en,13.197,7.8,354
595,2118,L.A. Confidential,en,25.539,7.8,4648
596,423612,Werk ohne Autor,de,14.431,7.789,645
597,22596,Safety Last!,en,13.183,7.79,459
598,11621,Porco Rosso,ja,34.919,7.79,3084
599,24480,Partly Cloudy,en,11.159,7.8,985
600,13042,Presto,en,11.022,7.789,946
601,9421,Le Dîner de cons,fr,10.163,7.789,1809
602,1366,Rocky,en,56.251,7.79,7423
603,84892,The Perks of Being a Wallflower,en,35.785,7.8,10073
604,609242,El robo del siglo,es,22.456,7.795,738
605,277216,Straight Outta Compton,en,54.373,7.787,3695
606,579974,రౌద్రం రణం రుధిరం,te,40.879,7.785,1164
607,562,Die Hard,en,45.545,7.785,10611
608,11602,Såsom i en spegel,sv,12.463,7.783,450
609,323272,War Room,en,27.769,7.782,466
610,126319,Ernest eta Celestine,fr,15.949,7.8,566
611,11697,The Man Who Shot Liberty Valance,en,15.671,7.8,1048
612,9475,Scent of a Woman,en,25.579,7.781,3171
613,141,Donnie Darko,en,35.405,7.781,11832
614,937278,A Man Called Otto,en,48.551,7.777,2240
615,843906,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,en,18.217,7.8,368
616,581528,악인전,ko,184.446,7.782,941
617,428493,God's Own Country,en,13.051,7.78,859
618,149870,Haizea harrotu da,ja,35.849,7.78,2803
619,29845,A Woman Under the Influence,en,10.62,7.78,439
620,49026,The Dark Knight Rises,en,70.094,7.8,21874
621,14069,時をかける少女,ja,19.674,7.778,1925
622,18079,Nueve reinas,es,22.19,7.777,660
623,20126,Profondo rosso,it,10.487,7.777,1370
624,30588,Monsieur Verdoux,en,15.304,7.775,391
625,21135,L'eclisse,it,18.453,7.775,438
626,5961,Fanny och Alexander,sv,12.689,7.775,719
627,144,Der Himmel über Berlin,de,20.127,7.8,1209
628,117,The Untouchables,en,30.77,7.774,5337
629,840430,The Holdovers,en,84.021,7.768,888
630,14282,獣兵衛忍風帖,ja,25.052,7.77,583
631,479718,범죄도시,ko,33.024,7.769,336
632,336804,Mustang,tr,10.637,7.769,1323
633,169813,Short Term 12,en,10.152,7.8,1232
634,553,Dogville,en,26.616,7.768,2290
635,1480,Touch of Evil,en,16.773,7.8,1341
636,705861,Hustle,en,36.359,7.765,2317
637,86837,Amour,fr,9.378,7.8,1518
638,17483,Shelter,en,12.089,7.764,461
639,583,Life of Brian,en,26.944,7.762,4150
640,1626,Vivre sa vie: film en douze tableaux,fr,10.807,7.761,590
641,380,Rain Man,en,30.93,7.76,6029
642,25253,Les Tontons flingueurs,fr,7.375,7.759,481
643,587,Big Fish,en,27.756,7.759,6880
644,531,Wallace eta Gromit Okerreko prakak,en,13.46,7.759,905
645,165,Back to the Future Part II,en,56.131,7.759,12204
646,396535,부산행,ko,88.188,7.757,6987
647,20875,Операция «Ы» и другие приключения Шурика,ru,12.712,7.758,304
648,12444,Harry Potter eta Herioaren Erlikiak (1. zatia),en,137.153,7.8,18288
649,11005,Awakenings,en,25.713,7.8,2370
650,1417,El laberinto del fauno,es,44.432,7.8,10102
651,303,Notorious,en,21.593,7.758,1480
652,556901,Teen Titans Go! vs. Teen Titans,en,23.453,7.8,449
653,925,Do the Right Thing,en,17.615,7.8,1642
654,13855,추격자,ko,21.469,7.756,1221
655,1700,Misery,en,29.213,7.756,4346
656,6844,The Ten Commandments,en,49.234,7.755,1473
657,486589,레드슈즈,en,41.065,7.753,1030
658,11902,Подземље,sr,15.31,7.753,621
659,14756,葉問,cn,16.96,7.753,3588
660,873,The Color Purple,en,26.974,7.8,1650
661,703,Annie Hall,en,21.338,7.752,3696
662,143,All Quiet on the Western Front,en,17.611,7.752,737
663,843241,劇場版 七つの大罪 光に呪われし者たち,ja,29.907,7.8,449
664,603692,John Wick: Chapter 4,en,248.165,7.751,5656
665,166428,How to Train Your Dragon: The Hidden World,en,76.147,7.751,6025
666,5544,Hiroshima mon amour,fr,11.404,7.8,749
667,2108,The Breakfast Club,en,25.221,7.751,7683
668,317442,THE LAST -NARUTO THE MOVIE-,ja,42.967,7.749,1758
669,273248,The Hateful Eight,en,39.317,7.75,13622
670,696,Manhattan,en,12.386,7.749,2241
671,744114,My Policeman,en,13.835,7.748,623
672,492188,Marriage Story,en,22.686,7.748,6648
673,269149,Zootopia,en,94.368,7.748,15645
674,22504,Le Roi et l'Oiseau,fr,6.982,7.748,357
675,10229,A Walk to Remember,en,69.382,7.748,3900
676,382591,Demain tout commence,fr,15.421,7.746,2902
677,49687,Matrimonio all'italiana,it,10.968,7.7,475
678,27670,Non ci resta che piangere,it,8.724,7.746,1088
679,374473,"I, Daniel Blake",en,9.099,7.746,1315
680,359784,Maudie,en,17.558,7.745,419
681,792,Platoon,en,66.68,7.745,4265
682,776305,竜とそばかすの姫,ja,25.357,7.744,673
683,525,The Blues Brothers,en,30.778,7.744,3969
684,413594,劇場版 ソードアート・オンライン -オーディナル・スケール-,ja,26.132,7.743,642
685,40662,Batman: Under the Red Hood,en,22.015,7.7,1509
686,10227,PlayTime,fr,20.908,7.743,523
687,726759,Tetris,en,29.271,7.733,1084
688,45269,The King's Speech,en,22.709,7.742,8362
689,12429,Ponyo itsaslabarrean,ja,53.618,7.743,3997
690,322,Mystic River,en,36.77,7.7,6276
691,770254,Back to the Outback,en,30.214,7.7,699
692,502033,Sound of Metal,en,23.228,7.74,2373
693,903,Cool Hand Luke,en,23.421,7.7,1318
694,61979,Tres metros sobre el cielo,es,81.061,7.739,2886
695,15916,天使のたまご,ja,19.412,7.739,375
696,656563,Ricos de Amor,pt,8.251,7.738,595
697,496450,Miraculous - le film,fr,130.692,7.737,764
698,10020,Beauty and the Beast,en,94.656,7.7,9522
699,177572,Big Hero 6,en,102.496,7.736,15072
700,123025,"Batman: The Dark Knight Returns, Part 1",en,23.188,7.736,1505
701,11220,墮落天使,cn,28.732,7.736,923
702,1908,Inherit the Wind,en,12.151,7.736,383
703,808,Shrek,en,134.61,7.736,16292
704,766507,Prey,en,109.509,7.734,6177
705,49046,Im Westen nichts Neues,de,72.626,7.734,3464
706,10757,कभी ख़ुशी कभी ग़म,hi,28.979,7.7,509
707,334,Magnolia,en,21.154,7.734,3361
708,12405,Slumdog Millionaire,en,28.731,7.731,10172
709,451945,120 battements par minute,fr,7.733,7.7,1300
710,375794,No Manches Frida,es,46.346,7.73,821
711,9800,Philadelphia,en,24.144,7.73,4032
712,506574,Descendants 3,en,64.464,7.729,1409
713,30018,마더,ko,17.118,7.728,1361
714,16237,Teen Titans: Trouble in Tokyo,en,64.688,7.7,355
715,12491,Accattone,it,11.318,7.728,451
716,211954,No se aceptan devoluciones,es,21.569,7.727,834
717,19026,Azur et Asmar,fr,10.068,7.725,587
718,404,The Straight Story,en,17.399,7.726,1423
719,396,Who's Afraid of Virginia Woolf?,en,13.564,7.725,756
720,33602,Temple Grandin,en,13.294,7.725,400
721,393729,Divines,fr,8.302,7.72,647
722,234200,Pride,en,29.508,7.723,1244
723,9552,The Exorcist,en,70.02,7.723,7591
724,40619,Day & Night,en,9.904,7.722,846
725,16052,Selena,en,27.371,7.722,1170
726,203217,Minha Mãe é uma Peça: O Filme,pt,4.752,7.721,627
727,573699,白蛇：缘起,zh,28.064,7.704,428
728,25050,歩いても 歩いても,ja,13.609,7.72,334
729,15265,Le Ballon rouge,fr,7.538,7.7,359
730,5528,Les Choristes,fr,21.084,7.72,2292
731,672,Harry Potter eta Sekretuen Ganbera,en,147.918,7.72,21034
732,337960,Holding the Man,en,10.322,7.719,434
733,15121,The Sound of Music,en,27.427,7.718,3082
734,963,The Maltese Falcon,en,15.862,7.717,1567
735,162,Edward Scissorhands,en,53.03,7.7,12388
736,556984,The Trial of the Chicago 7,en,16.492,7.716,2875
737,96721,Rush,en,43.247,7.716,6781
738,1040,Il gattopardo,it,20.17,7.715,746
739,216,Angst essen Seele auf,de,10.582,7.7,366
740,205,Hotel Rwanda,en,16.171,7.714,2713
741,24428,The Avengers,en,150.69,7.7,29760
742,13187,A Charlie Brown Christmas,en,14.729,7.7,635
743,3114,The Searchers,en,17.347,7.7,1309
744,28162,A Matter of Life and Death,en,11.864,7.7,368
745,336,Giù la testa,it,14.452,7.711,993
746,801335,Girl in the Basement,en,31.731,7.71,619
747,539517,Constantine: City of Demons - The Movie,en,20.788,7.7,557
748,24657,Offret,sv,14.918,7.7,482
749,309,Festen,da,11.028,7.7,994
750,713776,If Anything Happens I Love You,en,8.95,7.706,844
751,869626,Marcel the Shell with Shoes On,en,34.265,7.706,459
752,297222,पीके,hi,17.236,7.705,928
753,242582,Nightcrawler,en,45.432,7.705,10303
754,508439,Onward,en,35.425,7.704,5872
755,137182,The Broken Circle Breakdown,nl,7.511,7.703,1004
756,9806,The Incredibles,en,85.328,7.704,16995
757,653,"Nosferatu, eine Symphonie des Grauens",de,18.323,7.7,1849
758,272,Batman Begins,en,63.761,7.7,20121
759,1075,"Crna mačka, beli mačor",sr,15.251,7.693,690
760,602063,るろうに剣心 最終章 The Final,ja,33.812,7.695,434
761,688,The Bridges of Madison County,en,16.39,7.701,2016
762,1633,Fried Green Tomatoes,en,29.921,7.699,1252
763,803700,Le otto montagne,it,13.601,7.697,606
764,27040,Meshes of the Afternoon,en,6.707,7.7,352
765,9023,Spirit: Stallion of the Cimarron,en,62.082,7.697,4362
766,352173,दृश्यम्,hi,13.127,7.695,370
767,369299,¿Qué culpa tiene el niño?,es,18.948,7.695,602
768,81401,A torinói ló,hu,9.512,7.684,331
769,724495,The Woman King,en,62.121,7.694,1875
770,614917,King Richard,en,24.961,7.7,2235
771,990,The Hustler,en,23.593,7.694,900
772,767,Harry Potter eta Odol Nahasiko Printzea,en,125.077,7.7,18632
773,632,Stalag 17,en,13.012,7.694,563
774,915935,Anatomie d'une chute,fr,157.578,7.692,1201
775,83666,Moonrise Kingdom,en,21.148,7.693,5600
776,158,Knockin' on Heaven's Door,de,13.562,7.693,464
777,587272,Padre no hay más que uno,es,19.547,7.692,694
778,20123,Dom za vešanje,sh,11.213,7.692,346
779,14811,Fiddler on the Roof,en,23.296,7.692,527
780,980,The Ox-Bow Incident,en,8.43,7.692,344
781,502356,The Super Mario Bros. Movie,en,304.162,7.691,8093
782,51608,아저씨,ko,27.8,7.7,1217
783,30959,怪談,ja,20.976,7.691,345
784,24160,Amici miei - Atto II°,it,7.159,7.691,325
785,4480,Jean de Florette,fr,13.877,7.691,515
786,446159,Bacurau,pt,12.858,7.683,1005
787,499,Cléo de 5 à 7,fr,11.905,7.69,628
788,22881,The Blind Side,en,47.688,7.689,6042
789,11299,カウボーイビバップ 天国の扉,ja,25.576,7.689,825
790,414906,The Batman,en,158.561,7.685,9268
791,4808,Charade,en,18.123,7.7,1294
792,537116,"tick, tick... BOOM!",en,18.237,7.685,1935
793,244063,Jongens,nl,10.931,7.685,653
794,2493,Printzesa ezkongaia,en,27.189,7.685,4318
795,507089,Five Nights at Freddy's,en,226.701,7.681,3414
796,286217,The Martian,en,71.098,7.683,18982
797,167581,Freier Fall,de,11.521,7.684,762
798,993,Sleuth,en,13.398,7.7,570
799,773,Little Miss Sunshine,en,16.244,7.7,6736
800,13929,Geri's Game,en,8.732,7.682,1083
801,675,Harry Potter eta Fenixaren Ordena,en,139.155,7.682,18705
802,845,Strangers on a Train,en,14.234,7.681,1567
803,288,High Noon,en,27.845,7.681,1329
804,238628,Mandariinid,et,8.333,7.678,479
805,44214,Black Swan,en,36.572,7.68,13914
806,23832,L'armata Brancaleone,it,7.21,7.68,330
807,8416,Il conformista,it,11.267,7.68,614
808,221732,るろうに剣心　伝説の最期編,ja,25.442,7.679,438
809,851,Brief Encounter,en,18.565,7.683,568
810,68,Brazil,en,20.493,7.68,3120
811,583083,The Kissing Booth 2,en,34.133,7.678,4868
812,11898,Kind Hearts and Coronets,en,11.02,7.678,498
813,5910,HANA-BI,ja,12.614,7.678,622
814,522627,The Gentlemen,en,42.338,7.677,5355
815,371645,Hunt for the Wilderpeople,en,12.822,7.677,1935
816,575452,Il traditore,it,24.24,7.68,1288
817,508933,Ricky Gervais: Humanity,en,7.777,7.675,426
818,49992,La gabbianella e il gatto,it,8.634,7.675,599
819,3763,鬼婆,ja,13.647,7.7,372
820,965150,Aftersun,en,55.757,7.666,1115
821,12516,夢,ja,17.176,7.7,430
822,12219,12 Angry Men,en,21.253,7.674,310
823,1904,Memoirs of a Geisha,en,20.27,7.674,2895
824,891,All the President's Men,en,19.405,7.674,1690
825,11787,Harvey,en,13.244,7.672,573
826,1587,What's Eating Gilbert Grape,en,20.059,7.672,3744
827,247,The Killing,en,16.223,7.672,1415
828,82702,How to Train Your Dragon 2,en,78.155,7.671,9176
829,15251,Eddie Murphy: Delirious,en,8.373,7.7,301
830,164,Breakfast at Tiffany's,en,26.723,7.67,3997
831,11474,The Warriors,en,31.982,7.7,2012
832,336808,El abrazo de la serpiente,es,9.213,7.668,437
833,100402,Captain America: The Winter Soldier,en,45.665,7.667,18107
834,976573,Elemental,en,253.867,7.667,3756
835,966220,Снайпер. Білий ворон,uk,72.522,7.667,615
836,426426,Roma,es,25.5,7.666,3783
837,1632,Mississippi Burning,en,20.929,7.667,1533
838,108,Trois couleurs : Bleu,fr,15.748,7.7,1573
839,16306,La Planète sauvage,fr,13.225,7.665,881
840,20139,The Children's Hour,en,11.763,7.7,320
841,8358,Cast Away,en,47.112,7.664,10850
842,12548,I vitelloni,it,14.013,7.664,645
843,929170,Honor Society,en,21.099,7.7,340
844,471707,Boże Ciało,pl,38.155,7.662,506
845,11362,The Count of Monte Cristo,en,29.99,7.662,1667
846,8016,Germania anno zero,it,11.239,7.662,336
847,578,Jaws,en,55.768,7.661,9871
848,14580,The Big Heat,en,9.97,7.7,453
849,13151,Scooby-Doo on Zombie Island,en,23.584,7.66,698
850,804095,The Fabelmans,en,42.425,7.656,2043
851,342470,All the Bright Places,en,18.05,7.657,2755
852,110160,Laurence Anyways,fr,12.521,7.652,826
853,2433,Les Demoiselles de Rochefort,fr,16.737,7.7,554
854,1592,Primal Fear,en,23.448,7.657,3169
855,218,The Terminator,en,69.4,7.656,12284
856,227932,Minha Mãe é uma Peça 2: O Filme,pt,7.752,7.654,484
857,50531,Chiedimi se sono felice,it,6.623,7.654,1602
858,11482,Le locataire,en,14.518,7.653,1035
859,871,Planet of the Apes,en,56.537,7.653,3228
860,261,Cat on a Hot Tin Roof,en,15.603,7.7,704
861,99,Todo sobre mi madre,es,14.89,7.653,1779
862,795514,The Fallout,en,69.495,7.649,993
863,498249,Mauvaises herbes,fr,8.297,7.652,574
864,177945,そして父になる,ja,12.544,7.651,646
865,37247,The Graduate,en,22.024,7.7,3146
866,812,Aladdin,en,82.694,7.652,10802
867,672322,るろうに剣心 最終章 The Beginning,ja,45.903,7.65,400
868,51739,借りぐらしのアリエッティ,ja,40.078,7.65,2668
869,15794,White Heat,en,9.618,7.65,440
870,756999,The Black Phone,en,65.691,7.646,4478
871,841755,Mortal Kombat Legends: Battle of the Realms,en,52.237,7.648,408
872,30020,طعم گيلاس,fa,15.655,7.653,537
873,4347,Atonement,en,26.794,7.648,3975
874,637649,Wrath of Man,en,94.771,7.646,4900
875,580175,Druk,da,17.638,7.646,2986
876,28580,The Lost Weekend,en,13.777,7.646,536
877,12093,Lilja 4-Ever,sv,14.924,7.646,505
878,366170,遊☆戯☆王 THE DARK SIDE OF DIMENSIONS,ja,24.891,7.645,413
879,12501,The Big Country,en,18.071,7.6,317
880,513434,カメラを止めるな！,ja,14.237,7.644,739
881,4995,Boogie Nights,en,21.207,7.644,2973
882,995,Stagecoach,en,28.182,7.6,1041
883,534780,अंधाधुन,hi,13.399,7.656,457
884,320007,Victoria,de,11.632,7.641,1139
885,74308,Detachment,en,47.663,7.643,1544
886,1726,Iron Man,en,92.967,7.643,25474
887,10754,Krótki film o zabijaniu,pl,10.494,7.642,320
888,10633,In the Heat of the Night,en,21.331,7.641,981
889,212,Arsenic and Old Lace,en,8.382,7.638,871
890,13466,October Sky,en,17.141,7.6,1159
891,728118,"Quo Vadis, Aida?",sr,13.796,7.639,348
892,25188,The Last Picture Show,en,12.947,7.638,625
893,581577,Persian Lessons,de,11.344,7.636,360
894,313297,Kubo and the Two Strings,en,26.77,7.6,3437
895,746,The Last Emperor,en,24.678,7.636,1566
896,207703,Kingsman: The Secret Service,en,70.789,7.634,16035
897,225745,劇場版 STEINS;GATE 負荷領域のデジャヴ,ja,17.735,7.634,313
898,13830,Shottas,en,17.692,7.634,302
899,8832,Il Divo,it,8.067,7.634,1062
900,1939,Laura,en,17.802,7.635,741
901,702,A Streetcar Named Desire,en,17.759,7.634,1280
902,221731,るろうに剣心 京都大火編,ja,23.753,7.633,533
903,589739,Hair Love,en,6.78,7.632,441
904,399566,Godzilla vs. Kong,en,165.411,7.631,9406
905,76600,Avatar: The Way of Water,en,279.745,7.631,10945
906,1027014,Entergalactic,en,17.141,7.631,328
907,9912,The World's Fastest Indian,en,50.117,7.631,677
908,4495,El espíritu de la colmena,es,10.28,7.631,325
909,976,Sweet Smell of Success,en,11.852,7.631,448
910,55,Amores perros,es,23.875,7.63,2441
911,29154,Stand and Deliver,en,15.339,7.629,344
912,4497,Viridiana,es,10.482,7.6,479
913,596054,La odisea de los giles,es,11.669,7.6,521
